order_id,customer_id,order_date,product_name,category,quantity,unit_price,total_amount
ORD-001775,CUST-28730,2026-06-09,Wireless Earbuds,Electronics,2,363.72,727.44
ORD-002227,CUST-75663,2026-06-09,Leather Wallet,Accessories,1,332.54,332.54
ORD-002406,CUST-36561,2026-06-09,Leather Wallet,Accessories,1,1781.53,1781.53
ORD-002751,CUST-66142,2026-06-09,Casual T-Shirt,Apparel,2,1306.28,2612.56
ORD-003344,CUST-14914,2026-06-09,Running Shoes,Footwear,3,828.58,2485.74
ORD-003578,CUST-13030,2026-06-09,Denim Jeans,Apparel,3,468.25,1404.75
ORD-004001,CUST-40152,2026-06-09,Backpack,Accessories,1,612.78,612.78
ORD-005017,CUST-21846,2026-06-09,Casual T-Shirt,Apparel,3,1424.99,4274.97
ORD-005223,CUST-42326,2026-06-09,Backpack,Accessories,1,1781.37,1781.37
ORD-005943,CUST-34122,2026-06-09,Backpack,Accessories,3,442.97,1328.91
ORD-006856,CUST-11749,2026-06-09,Backpack,Accessories,3,550.22,1650.66
ORD-007398,CUST-17926,2026-06-09,Denim Jeans,Apparel,1,1090.31,1090.31
ORD-007616,CUST-22072,2026-06-09,Backpack,Accessories,1,1143.79,1143.79
ORD-008148,CUST-64781,2026-06-09,Denim Jeans,Apparel,1,328.5,328.5
ORD-008189,CUST-75960,2026-06-09,Casual T-Shirt,Apparel,1,2436.4,2436.4
ORD-008768,CUST-98780,2026-06-09,Leather Wallet,Accessories,2,1288.61,2577.22
ORD-008841,CUST-54845,2026-06-09,Leather Wallet,Accessories,1,2223.21,2223.21
ORD-009060,CUST-94381,2026-06-09,Denim Jeans,Apparel,3,1137.54,3412.62
ORD-009369,CUST-46487,2026-06-09,Running Shoes,Footwear,1,360.79,360.79
ORD-009526,CUST-17172,2026-06-09,Denim Jeans,Apparel,1,996.28,996.28
ORD-009831,CUST-89641,2026-06-09,Casual T-Shirt,Apparel,1,897.75,897.75
ORD-010057,CUST-21621,2026-06-09,Running Shoes,Footwear,5,510.88,2554.4
ORD-010571,CUST-11092,2026-06-09,Leather Wallet,Accessories,1,1933.95,1933.95
ORD-010714,CUST-93292,2026-06-09,Wireless Earbuds,Electronics,1,1410.42,1410.42
ORD-010720,CUST-83193,2026-06-09,Wireless Earbuds,Electronics,1,1914.52,1914.52
ORD-010767,CUST-55300,2026-06-09,Backpack,Accessories,1,1830.41,1830.41
ORD-011458,CUST-96366,2026-06-09,Running Shoes,Footwear,1,1514.6,1514.6
ORD-011509,CUST-10191,2026-06-09,Casual T-Shirt,Apparel,1,603.93,603.93
ORD-011510,CUST-55730,2026-06-09,Running Shoes,Footwear,1,2329.4,2329.4
ORD-011584,CUST-62182,2026-06-09,Backpack,Accessories,1,2257.83,2257.83
ORD-011599,CUST-55276,2026-06-09,Casual T-Shirt,Apparel,3,1898.45,5695.35
ORD-011840,CUST-41742,2026-06-09,Backpack,Accessories,1,746.2,746.2
ORD-011849,CUST-94036,2026-06-09,Backpack,Accessories,1,1652.04,1652.04
ORD-011968,CUST-81236,2026-06-09,Denim Jeans,Apparel,1,765.02,765.02
ORD-012439,CUST-51974,2026-06-09,Denim Jeans,Apparel,2,858.01,1716.02
ORD-013207,CUST-66167,2026-06-09,Wireless Earbuds,Electronics,1,2067.54,2067.54
ORD-013217,CUST-65417,2026-06-09,Wireless Earbuds,Electronics,2,1497.04,2994.08
ORD-014179,CUST-52630,2026-06-09,Casual T-Shirt,Apparel,1,521.96,521.96
ORD-014813,CUST-11720,2026-06-09,Casual T-Shirt,Apparel,1,1970.96,1970.96
ORD-015270,CUST-96411,2026-06-09,Wireless Earbuds,Electronics,2,626.15,1252.3
ORD-015962,CUST-73315,2026-06-09,Wireless Earbuds,Electronics,1,1340.98,1340.98
ORD-015977,CUST-64728,2026-06-09,Running Shoes,Footwear,1,2209.88,2209.88
ORD-016418,CUST-82106,2026-06-09,Leather Wallet,Accessories,1,1819.54,1819.54
ORD-016710,CUST-95541,2026-06-09,Running Shoes,Footwear,2,2412.41,4824.82
ORD-016795,CUST-42866,2026-06-09,Wireless Earbuds,Electronics,1,517.42,517.42
ORD-017516,CUST-54392,2026-06-09,Wireless Earbuds,Electronics,1,1310.41,1310.41
ORD-017629,CUST-47404,2026-06-09,Denim Jeans,Apparel,2,2479.35,4958.7
ORD-017865,CUST-66534,2026-06-09,Denim Jeans,Apparel,2,688.76,1377.52
ORD-018030,CUST-72525,2026-06-09,Leather Wallet,Accessories,1,1370.99,1370.99
ORD-018698,CUST-91429,2026-06-09,Backpack,Accessories,2,353.89,707.78
ORD-019070,CUST-42035,2026-06-09,Running Shoes,Footwear,2,1764.54,3529.08
ORD-019422,CUST-37038,2026-06-09,Running Shoes,Footwear,1,1986.35,1986.35
ORD-019502,CUST-63138,2026-06-09,Wireless Earbuds,Electronics,1,580.57,580.57
ORD-019573,CUST-49359,2026-06-09,Leather Wallet,Accessories,2,2109.18,4218.36
ORD-019778,CUST-86603,2026-06-09,Wireless Earbuds,Electronics,1,2418.31,2418.31
ORD-019886,CUST-42414,2026-06-09,Running Shoes,Footwear,1,1059.2,1059.2
ORD-020193,CUST-76676,2026-06-09,Running Shoes,Footwear,1,449.43,449.43
ORD-020271,CUST-54369,2026-06-09,Casual T-Shirt,Apparel,1,1924.15,1924.15
ORD-020959,CUST-37660,2026-06-09,Casual T-Shirt,Apparel,2,1337.51,2675.02
ORD-021494,CUST-56730,2026-06-09,Running Shoes,Footwear,3,336.61,1009.83
ORD-021626,CUST-31782,2026-06-09,Casual T-Shirt,Apparel,2,892.85,1785.7
ORD-021731,CUST-94381,2026-06-09,Running Shoes,Footwear,1,516.34,516.34
ORD-021866,CUST-11766,2026-06-09,Backpack,Accessories,2,935.03,1870.06
ORD-022640,CUST-38406,2026-06-09,Denim Jeans,Apparel,3,2316.22,6948.66
ORD-022790,CUST-84566,2026-06-09,Denim Jeans,Apparel,1,1310.55,1310.55
ORD-022901,CUST-53554,2026-06-09,Denim Jeans,Apparel,2,2139.74,4279.48
ORD-023091,CUST-48064,2026-06-09,Denim Jeans,Apparel,2,1429.96,2859.92
ORD-023188,CUST-42917,2026-06-09,Denim Jeans,Apparel,1,552.24,552.24
ORD-023356,CUST-19987,2026-06-09,Backpack,Accessories,1,1181.13,1181.13
ORD-023607,CUST-80245,2026-06-09,Denim Jeans,Apparel,1,776.19,776.19
ORD-023873,CUST-81236,2026-06-09,Casual T-Shirt,Apparel,1,1234.65,1234.65
ORD-024223,CUST-49487,2026-06-09,Denim Jeans,Apparel,1,1265.78,1265.78
ORD-024312,CUST-58330,2026-06-09,Denim Jeans,Apparel,2,1381.82,2763.64
ORD-024665,CUST-22087,2026-06-09,Wireless Earbuds,Electronics,2,2011.15,4022.3
ORD-025077,CUST-54513,2026-06-09,Backpack,Accessories,1,716.26,716.26
ORD-025320,CUST-16229,2026-06-09,Denim Jeans,Apparel,1,2398.3,2398.3
ORD-025845,CUST-91505,2026-06-09,Casual T-Shirt,Apparel,2,1593.95,3187.9
ORD-026118,CUST-38662,2026-06-09,Casual T-Shirt,Apparel,1,1404.68,1404.68
ORD-026666,CUST-12949,2026-06-09,Wireless Earbuds,Electronics,5,1966.55,9832.75
ORD-027257,CUST-71600,2026-06-09,Backpack,Accessories,1,969.21,969.21
ORD-027419,CUST-23011,2026-06-09,Casual T-Shirt,Apparel,5,2407.76,12038.8
ORD-027768,CUST-72669,2026-06-09,Denim Jeans,Apparel,2,1148.43,2296.86
ORD-028087,CUST-59391,2026-06-09,Running Shoes,Footwear,1,1886.3,1886.3
ORD-028608,CUST-67239,2026-06-09,Casual T-Shirt,Apparel,2,1492.93,2985.86
ORD-029043,CUST-87500,2026-06-09,Leather Wallet,Accessories,2,470.73,941.46
ORD-029065,CUST-74729,2026-06-09,Leather Wallet,Accessories,1,1762.27,1762.27
ORD-029117,CUST-80887,2026-06-09,Running Shoes,Footwear,1,1598.67,1598.67
ORD-029282,CUST-65392,2026-06-09,Wireless Earbuds,Electronics,1,1411.94,1411.94
ORD-029284,CUST-80688,2026-06-09,Running Shoes,Footwear,2,827.69,1655.38
ORD-029564,CUST-74882,2026-06-09,Wireless Earbuds,Electronics,1,1422.09,1422.09
ORD-029741,CUST-35663,2026-06-09,Denim Jeans,Apparel,1,1092.15,1092.15
ORD-029795,CUST-90434,2026-06-09,Leather Wallet,Accessories,1,1021.82,1021.82
ORD-000640,CUST-60648,2026-06-10,Running Shoes,Footwear,1,1826.56,1826.56
ORD-001352,CUST-31039,2026-06-10,Denim Jeans,Apparel,3,1283.82,3851.46
ORD-001610,CUST-72574,2026-06-10,Casual T-Shirt,Apparel,1,363.13,363.13
ORD-001642,CUST-85368,2026-06-10,Leather Wallet,Accessories,1,1902.88,1902.88
ORD-002200,CUST-31524,2026-06-10,Running Shoes,Footwear,1,2202.93,2202.93
ORD-002276,CUST-39504,2026-06-10,Wireless Earbuds,Electronics,2,1438.8,2877.6
ORD-002444,CUST-11516,2026-06-10,Leather Wallet,Accessories,1,1489.28,1489.28
ORD-002500,CUST-58890,2026-06-10,Denim Jeans,Apparel,1,2280.46,2280.46
ORD-003380,CUST-46583,2026-06-10,Wireless Earbuds,Electronics,1,1581.14,1581.14
ORD-003924,CUST-54725,2026-06-10,Casual T-Shirt,Apparel,2,1140.46,2280.92
ORD-005302,CUST-41461,2026-06-10,Wireless Earbuds,Electronics,2,1652.17,3304.34
ORD-005303,CUST-95725,2026-06-10,Wireless Earbuds,Electronics,2,1693.1,3386.2
ORD-005405,CUST-52671,2026-06-10,Backpack,Accessories,2,1812.07,3624.14
ORD-005418,CUST-71314,2026-06-10,Denim Jeans,Apparel,1,1848.71,1848.71
ORD-006822,CUST-25660,2026-06-10,Leather Wallet,Accessories,2,1834.22,3668.44
ORD-006860,CUST-76075,2026-06-10,Running Shoes,Footwear,2,1812.16,3624.32
ORD-006876,CUST-95983,2026-06-10,Wireless Earbuds,Electronics,1,2475.48,2475.48
ORD-007543,CUST-11945,2026-06-10,Wireless Earbuds,Electronics,3,599.6,1798.8
ORD-008231,CUST-54593,2026-06-10,Wireless Earbuds,Electronics,1,1544.69,1544.69
ORD-008325,CUST-65834,2026-06-10,Denim Jeans,Apparel,1,796.57,796.57
ORD-008398,CUST-11830,2026-06-10,Casual T-Shirt,Apparel,1,705.33,705.33
ORD-008576,CUST-91923,2026-06-10,Running Shoes,Footwear,2,1519.59,3039.18
ORD-008797,CUST-98235,2026-06-10,Backpack,Accessories,1,1252.03,1252.03
ORD-008892,CUST-10907,2026-06-10,Backpack,Accessories,1,1327.24,1327.24
ORD-009045,CUST-22753,2026-06-10,Backpack,Accessories,1,431.61,431.61
ORD-009049,CUST-96197,2026-06-10,Casual T-Shirt,Apparel,3,786.11,2358.33
ORD-009083,CUST-16334,2026-06-10,Denim Jeans,Apparel,3,1534.47,4603.41
ORD-009372,CUST-53837,2026-06-10,Leather Wallet,Accessories,1,1736.01,1736.01
ORD-010426,CUST-76986,2026-06-10,Backpack,Accessories,1,934.16,934.16
ORD-011112,CUST-30191,2026-06-10,Backpack,Accessories,2,1564.62,3129.24
ORD-011660,CUST-78412,2026-06-10,Casual T-Shirt,Apparel,2,1308.29,2616.58
ORD-011860,CUST-84513,2026-06-10,Leather Wallet,Accessories,2,727.68,1455.36
ORD-012211,CUST-52817,2026-06-10,Leather Wallet,Accessories,1,1965.87,1965.87
ORD-012309,CUST-65605,2026-06-10,Leather Wallet,Accessories,1,938.1,938.1
ORD-012531,CUST-89299,2026-06-10,Wireless Earbuds,Electronics,1,1386.72,1386.72
ORD-013902,CUST-48285,2026-06-10,Wireless Earbuds,Electronics,3,1044.82,3134.46
ORD-013957,CUST-40218,2026-06-10,Leather Wallet,Accessories,2,1925.74,3851.48
ORD-014280,CUST-26491,2026-06-10,Running Shoes,Footwear,1,2112.95,2112.95
ORD-014774,CUST-25105,2026-06-10,Backpack,Accessories,1,1680.81,1680.81
ORD-014985,CUST-12019,2026-06-10,Denim Jeans,Apparel,1,1502.6,1502.6
ORD-015112,CUST-91966,2026-06-10,Wireless Earbuds,Electronics,2,498.8,997.6
ORD-015581,CUST-48285,2026-06-10,Casual T-Shirt,Apparel,1,469.79,469.79
ORD-015590,CUST-12072,2026-06-10,Leather Wallet,Accessories,1,483.34,483.34
ORD-016203,CUST-83901,2026-06-10,Backpack,Accessories,1,578.15,578.15
ORD-016610,CUST-69239,2026-06-10,Wireless Earbuds,Electronics,1,1661.61,1661.61
ORD-016883,CUST-31346,2026-06-10,Leather Wallet,Accessories,1,2113.98,2113.98
ORD-016989,CUST-90548,2026-06-10,Wireless Earbuds,Electronics,1,1850.3,1850.3
ORD-017320,CUST-11720,2026-06-10,Backpack,Accessories,1,1436.33,1436.33
ORD-019147,CUST-45760,2026-06-10,Running Shoes,Footwear,2,574.71,1149.42
ORD-019625,CUST-15695,2026-06-10,Casual T-Shirt,Apparel,2,1388.26,2776.52
ORD-019707,CUST-24299,2026-06-10,Wireless Earbuds,Electronics,1,1487.81,1487.81
ORD-020215,CUST-28165,2026-06-10,Casual T-Shirt,Apparel,1,2184.28,2184.28
ORD-020527,CUST-31026,2026-06-10,Casual T-Shirt,Apparel,5,1464.41,7322.05
ORD-020831,CUST-18257,2026-06-10,Casual T-Shirt,Apparel,5,1282.0,6410.0
ORD-021371,CUST-53928,2026-06-10,Casual T-Shirt,Apparel,1,2341.69,2341.69
ORD-022219,CUST-22153,2026-06-10,Leather Wallet,Accessories,5,491.26,2456.3
ORD-023384,CUST-41291,2026-06-10,Leather Wallet,Accessories,3,1134.52,3403.56
ORD-024324,CUST-98092,2026-06-10,Leather Wallet,Accessories,1,1451.07,1451.07
ORD-024804,CUST-87798,2026-06-10,Denim Jeans,Apparel,1,1074.29,1074.29
ORD-025126,CUST-62277,2026-06-10,Leather Wallet,Accessories,1,1514.34,1514.34
ORD-025148,CUST-82201,2026-06-10,Denim Jeans,Apparel,1,887.86,887.86
ORD-025276,CUST-87349,2026-06-10,Denim Jeans,Apparel,2,1487.77,2975.54
ORD-025450,CUST-40218,2026-06-10,Wireless Earbuds,Electronics,2,1089.34,2178.68
ORD-025608,CUST-14916,2026-06-10,Running Shoes,Footwear,1,1238.91,1238.91
ORD-025876,CUST-39193,2026-06-10,Backpack,Accessories,4,795.56,3182.24
ORD-025933,CUST-23314,2026-06-10,Leather Wallet,Accessories,2,1014.99,2029.98
ORD-026386,CUST-67711,2026-06-10,Denim Jeans,Apparel,1,2404.45,2404.45
ORD-026678,CUST-85094,2026-06-10,Leather Wallet,Accessories,1,768.08,768.08
ORD-027372,CUST-68015,2026-06-10,Leather Wallet,Accessories,2,2262.89,4525.78
ORD-027548,CUST-74182,2026-06-10,Wireless Earbuds,Electronics,2,1093.12,2186.24
ORD-027894,CUST-39392,2026-06-10,Wireless Earbuds,Electronics,2,1019.82,2039.64
ORD-028165,CUST-71749,2026-06-10,Casual T-Shirt,Apparel,1,1180.83,1180.83
ORD-028179,CUST-67649,2026-06-10,Backpack,Accessories,2,637.36,1274.72
ORD-028627,CUST-13239,2026-06-10,Backpack,Accessories,4,2250.45,9001.8
ORD-028745,CUST-78760,2026-06-10,Leather Wallet,Accessories,1,2058.49,2058.49
ORD-028781,CUST-21596,2026-06-10,Denim Jeans,Apparel,1,999.65,999.65
ORD-029007,CUST-23266,2026-06-10,Denim Jeans,Apparel,1,2283.46,2283.46
ORD-029482,CUST-86514,2026-06-10,Denim Jeans,Apparel,5,1820.73,9103.65
ORD-029713,CUST-47338,2026-06-10,Denim Jeans,Apparel,3,1622.07,4866.21
ORD-029924,CUST-66470,2026-06-10,Leather Wallet,Accessories,1,664.28,664.28
ORD-000026,CUST-89534,2026-06-11,Backpack,Accessories,1,1220.65,1220.65
ORD-000131,CUST-55209,2026-06-11,Casual T-Shirt,Apparel,2,636.82,1273.64
ORD-000188,CUST-67489,2026-06-11,Running Shoes,Footwear,4,2324.13,9296.52
ORD-000261,CUST-32291,2026-06-11,Backpack,Accessories,2,2464.2,4928.4
ORD-001724,CUST-42326,2026-06-11,Casual T-Shirt,Apparel,1,1478.57,1478.57
ORD-002337,CUST-38488,2026-06-11,Running Shoes,Footwear,2,1358.56,2717.12
ORD-003289,CUST-47273,2026-06-11,Leather Wallet,Accessories,1,1479.22,1479.22
ORD-003476,CUST-39831,2026-06-11,Backpack,Accessories,1,2090.46,2090.46
ORD-003947,CUST-37863,2026-06-11,Running Shoes,Footwear,1,695.75,695.75
ORD-003982,CUST-99535,2026-06-11,Casual T-Shirt,Apparel,2,609.71,1219.42
ORD-005286,CUST-10873,2026-06-11,Denim Jeans,Apparel,2,1180.06,2360.12
ORD-005312,CUST-38525,2026-06-11,Leather Wallet,Accessories,1,1625.66,1625.66
ORD-005540,CUST-45557,2026-06-11,Running Shoes,Footwear,1,1528.4,1528.4
ORD-005713,CUST-12019,2026-06-11,Wireless Earbuds,Electronics,2,794.7,1589.4
ORD-005759,CUST-59560,2026-06-11,Backpack,Accessories,3,1617.36,4852.08
ORD-006494,CUST-67291,2026-06-11,Backpack,Accessories,1,1841.78,1841.78
ORD-006642,CUST-10591,2026-06-11,Running Shoes,Footwear,1,2329.66,2329.66
ORD-006924,CUST-43406,2026-06-11,Wireless Earbuds,Electronics,1,1209.72,1209.72
ORD-007056,CUST-22276,2026-06-11,Casual T-Shirt,Apparel,1,2414.86,2414.86
ORD-008259,CUST-64348,2026-06-11,Wireless Earbuds,Electronics,1,1228.78,1228.78
ORD-008837,CUST-58103,2026-06-11,Backpack,Accessories,2,631.14,1262.28
ORD-009068,CUST-42036,2026-06-11,Leather Wallet,Accessories,2,411.57,823.14
ORD-009273,CUST-59172,2026-06-11,Wireless Earbuds,Electronics,1,1553.82,1553.82
ORD-009708,CUST-18056,2026-06-11,Casual T-Shirt,Apparel,1,816.69,816.69
ORD-010059,CUST-23677,2026-06-11,Backpack,Accessories,1,1331.34,1331.34
ORD-010873,CUST-90613,2026-06-11,Leather Wallet,Accessories,1,2355.58,2355.58
ORD-011047,CUST-28674,2026-06-11,Casual T-Shirt,Apparel,1,1880.55,1880.55
ORD-011233,CUST-92263,2026-06-11,Running Shoes,Footwear,1,434.12,434.12
ORD-011809,CUST-37035,2026-06-11,Casual T-Shirt,Apparel,1,688.54,688.54
ORD-012462,CUST-40511,2026-06-11,Wireless Earbuds,Electronics,1,800.28,800.28
ORD-012664,CUST-29471,2026-06-11,Wireless Earbuds,Electronics,1,2362.06,2362.06
ORD-013048,CUST-42881,2026-06-11,Denim Jeans,Apparel,1,2448.08,2448.08
ORD-013835,CUST-46278,2026-06-11,Denim Jeans,Apparel,1,2225.72,2225.72
ORD-014316,CUST-90876,2026-06-11,Denim Jeans,Apparel,3,2023.58,6070.74
ORD-014940,CUST-45760,2026-06-11,Wireless Earbuds,Electronics,1,2239.59,2239.59
ORD-016086,CUST-75129,2026-06-11,Leather Wallet,Accessories,1,1042.25,1042.25
ORD-016157,CUST-15695,2026-06-11,Casual T-Shirt,Apparel,2,1999.17,3998.34
ORD-016184,CUST-71613,2026-06-11,Wireless Earbuds,Electronics,1,2223.83,2223.83
ORD-016432,CUST-23990,2026-06-11,Running Shoes,Footwear,2,1443.85,2887.7
ORD-016524,CUST-48947,2026-06-11,Leather Wallet,Accessories,1,2200.93,2200.93
ORD-016560,CUST-44775,2026-06-11,Wireless Earbuds,Electronics,1,1010.25,1010.25
ORD-017152,CUST-67226,2026-06-11,Casual T-Shirt,Apparel,1,1419.92,1419.92
ORD-017336,CUST-44742,2026-06-11,Backpack,Accessories,1,650.51,650.51
ORD-018345,CUST-53284,2026-06-11,Denim Jeans,Apparel,1,2360.45,2360.45
ORD-018493,CUST-30800,2026-06-11,Denim Jeans,Apparel,1,1721.78,1721.78
ORD-018741,CUST-69214,2026-06-11,Leather Wallet,Accessories,1,1351.32,1351.32
ORD-019046,CUST-12760,2026-06-11,Casual T-Shirt,Apparel,1,478.12,478.12
ORD-019163,CUST-65276,2026-06-11,Running Shoes,Footwear,1,1941.86,1941.86
ORD-020161,CUST-52276,2026-06-11,Backpack,Accessories,2,1028.22,2056.44
ORD-021240,CUST-68379,2026-06-11,Leather Wallet,Accessories,2,1793.1,3586.2
ORD-021265,CUST-12338,2026-06-11,Leather Wallet,Accessories,2,1902.42,3804.84
ORD-021583,CUST-59800,2026-06-11,Casual T-Shirt,Apparel,1,1039.31,1039.31
ORD-021861,CUST-58437,2026-06-11,Running Shoes,Footwear,2,2416.23,4832.46
ORD-022653,CUST-86860,2026-06-11,Running Shoes,Footwear,1,1820.73,1820.73
ORD-022702,CUST-62617,2026-06-11,Backpack,Accessories,1,1326.04,1326.04
ORD-023196,CUST-94128,2026-06-11,Denim Jeans,Apparel,1,2072.36,2072.36
ORD-023198,CUST-75409,2026-06-11,Denim Jeans,Apparel,1,2231.86,2231.86
ORD-024239,CUST-90141,2026-06-11,Running Shoes,Footwear,2,1005.68,2011.36
ORD-024285,CUST-95315,2026-06-11,Wireless Earbuds,Electronics,1,1855.06,1855.06
ORD-025345,CUST-23221,2026-06-11,Denim Jeans,Apparel,1,1103.45,1103.45
ORD-025574,CUST-66911,2026-06-11,Running Shoes,Footwear,4,2206.9,8827.6
ORD-025899,CUST-44669,2026-06-11,Casual T-Shirt,Apparel,2,428.07,856.14
ORD-026336,CUST-25329,2026-06-11,Leather Wallet,Accessories,1,2062.25,2062.25
ORD-026434,CUST-67087,2026-06-11,Denim Jeans,Apparel,1,1552.2,1552.2
ORD-026651,CUST-98795,2026-06-11,Casual T-Shirt,Apparel,4,1578.9,6315.6
ORD-027180,CUST-40710,2026-06-11,Running Shoes,Footwear,2,652.58,1305.16
ORD-027211,CUST-87162,2026-06-11,Wireless Earbuds,Electronics,3,1486.45,4459.35
ORD-027365,CUST-90610,2026-06-11,Wireless Earbuds,Electronics,1,727.24,727.24
ORD-027405,CUST-97905,2026-06-11,Backpack,Accessories,2,1555.86,3111.72
ORD-027447,CUST-96761,2026-06-11,Casual T-Shirt,Apparel,1,1690.73,1690.73
ORD-027747,CUST-70114,2026-06-11,Running Shoes,Footwear,1,900.07,900.07
ORD-027895,CUST-25608,2026-06-11,Casual T-Shirt,Apparel,2,1158.88,2317.76
ORD-028335,CUST-62238,2026-06-11,Running Shoes,Footwear,1,1738.11,1738.11
ORD-028846,CUST-14951,2026-06-11,Denim Jeans,Apparel,1,1441.0,1441.0
ORD-029058,CUST-90064,2026-06-11,Backpack,Accessories,1,1333.57,1333.57
ORD-029200,CUST-85230,2026-06-11,Leather Wallet,Accessories,1,1406.04,1406.04
ORD-000202,CUST-20347,2026-06-12,Leather Wallet,Accessories,1,1672.47,1672.47
ORD-000335,CUST-52361,2026-06-12,Leather Wallet,Accessories,1,1506.12,1506.12
ORD-000629,CUST-54102,2026-06-12,Leather Wallet,Accessories,1,1541.68,1541.68
ORD-000655,CUST-65731,2026-06-12,Casual T-Shirt,Apparel,4,1300.41,5201.64
ORD-001150,CUST-32822,2026-06-12,Wireless Earbuds,Electronics,4,531.63,2126.52
ORD-001314,CUST-30991,2026-06-12,Backpack,Accessories,1,1041.47,1041.47
ORD-001330,CUST-87584,2026-06-12,Running Shoes,Footwear,1,1583.61,1583.61
ORD-003539,CUST-47469,2026-06-12,Backpack,Accessories,1,2088.97,2088.97
ORD-003630,CUST-89398,2026-06-12,Backpack,Accessories,3,357.62,1072.86
ORD-003640,CUST-12924,2026-06-12,Leather Wallet,Accessories,1,1196.38,1196.38
ORD-003900,CUST-65827,2026-06-12,Backpack,Accessories,2,2240.93,4481.86
ORD-003913,CUST-37797,2026-06-12,Leather Wallet,Accessories,3,664.4,1993.2
ORD-004677,CUST-25810,2026-06-12,Wireless Earbuds,Electronics,1,2469.23,2469.23
ORD-004994,CUST-70478,2026-06-12,Running Shoes,Footwear,2,2106.56,4213.12
ORD-005052,CUST-21846,2026-06-12,Leather Wallet,Accessories,3,1251.05,3753.15
ORD-005466,CUST-71659,2026-06-12,Running Shoes,Footwear,1,1896.49,1896.49
ORD-005709,CUST-11224,2026-06-12,Denim Jeans,Apparel,3,830.6,2491.8
ORD-007730,CUST-44214,2026-06-12,Wireless Earbuds,Electronics,1,382.14,382.14
ORD-007941,CUST-91036,2026-06-12,Casual T-Shirt,Apparel,1,317.16,317.16
ORD-008012,CUST-42167,2026-06-12,Casual T-Shirt,Apparel,1,1978.45,1978.45
ORD-008242,CUST-23043,2026-06-12,Backpack,Accessories,3,335.58,1006.74
ORD-008615,CUST-11048,2026-06-12,Casual T-Shirt,Apparel,1,2181.05,2181.05
ORD-009226,CUST-22823,2026-06-12,Running Shoes,Footwear,1,1514.95,1514.95
ORD-009320,CUST-62827,2026-06-12,Leather Wallet,Accessories,2,579.82,1159.64
ORD-009398,CUST-86860,2026-06-12,Wireless Earbuds,Electronics,2,1958.4,3916.8
ORD-009719,CUST-47758,2026-06-12,Running Shoes,Footwear,1,356.99,356.99
ORD-010509,CUST-86734,2026-06-12,Backpack,Accessories,1,431.04,431.04
ORD-010574,CUST-31080,2026-06-12,Casual T-Shirt,Apparel,5,325.25,1626.25
ORD-010954,CUST-28592,2026-06-12,Casual T-Shirt,Apparel,1,987.0,987.0
ORD-011387,CUST-65417,2026-06-12,Wireless Earbuds,Electronics,1,1648.52,1648.52
ORD-012422,CUST-52904,2026-06-12,Casual T-Shirt,Apparel,1,1731.83,1731.83
ORD-013284,CUST-28547,2026-06-12,Leather Wallet,Accessories,1,1834.78,1834.78
ORD-014252,CUST-35694,2026-06-12,Wireless Earbuds,Electronics,2,816.89,1633.78
ORD-014267,CUST-19872,2026-06-12,Backpack,Accessories,1,2237.9,2237.9
ORD-015055,CUST-79082,2026-06-12,Backpack,Accessories,2,2347.56,4695.12
ORD-015117,CUST-60159,2026-06-12,Running Shoes,Footwear,1,1858.9,1858.9
ORD-015359,CUST-87897,2026-06-12,Casual T-Shirt,Apparel,4,749.94,2999.76
ORD-015621,CUST-81070,2026-06-12,Leather Wallet,Accessories,2,877.06,1754.12
ORD-016810,CUST-94205,2026-06-12,Wireless Earbuds,Electronics,3,2016.44,6049.32
ORD-016815,CUST-40393,2026-06-12,Leather Wallet,Accessories,1,751.25,751.25
ORD-016999,CUST-87897,2026-06-12,Leather Wallet,Accessories,1,2098.67,2098.67
ORD-017051,CUST-12413,2026-06-12,Backpack,Accessories,4,817.88,3271.52
ORD-017658,CUST-32558,2026-06-12,Running Shoes,Footwear,1,341.32,341.32
ORD-018654,CUST-10029,2026-06-12,Casual T-Shirt,Apparel,4,388.78,1555.12
ORD-019007,CUST-37014,2026-06-12,Denim Jeans,Apparel,4,2364.01,9456.04
ORD-019159,CUST-51091,2026-06-12,Denim Jeans,Apparel,1,432.59,432.59
ORD-019192,CUST-98331,2026-06-12,Running Shoes,Footwear,1,2116.27,2116.27
ORD-019432,CUST-57779,2026-06-12,Running Shoes,Footwear,1,1645.86,1645.86
ORD-019882,CUST-51017,2026-06-12,Leather Wallet,Accessories,1,1881.77,1881.77
ORD-019909,CUST-56989,2026-06-12,Running Shoes,Footwear,1,904.67,904.67
ORD-021172,CUST-20503,2026-06-12,Casual T-Shirt,Apparel,1,1675.63,1675.63
ORD-022215,CUST-17943,2026-06-12,Casual T-Shirt,Apparel,1,887.97,887.97
ORD-023128,CUST-21483,2026-06-12,Running Shoes,Footwear,1,2344.42,2344.42
ORD-023369,CUST-62617,2026-06-12,Backpack,Accessories,3,2109.81,6329.43
ORD-023601,CUST-96327,2026-06-12,Leather Wallet,Accessories,1,1400.55,1400.55
ORD-023751,CUST-23845,2026-06-12,Wireless Earbuds,Electronics,1,1496.18,1496.18
ORD-023842,CUST-25691,2026-06-12,Denim Jeans,Apparel,2,314.45,628.9
ORD-024543,CUST-81660,2026-06-12,Backpack,Accessories,1,497.05,497.05
